Price,Bed,Bath,Toilet,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
49000000,4,0,0,Terraced duplex,lekki,sale,1,1,0,0,0,0,0,0,0
50000000,4,0,0,Semi detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
41500000,4,4,0,Terraced duplex,lekki,sale,1,1,0,0,0,1,0,0,0
78000000,5,0,0,Detached duplex,lekki,sale,0,1,1,0,0,1,0,0,0
42000000,4,0,0,Semi detached duplex,lekki,sale,0,1,1,0,0,0,1,0,0
57000000,4,4,0,Semi detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
70000000,4,0,0,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
18000000,3,3,0,Blocks of flats,lekki,sale,0,1,0,1,0,1,0,0,0
40000000,4,0,0,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
90000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
90000000,4,5,0,Semi detached duplex,lekki,sale,1,1,0,0,0,1,1,1,1
98000000,5,5,0,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
40000000,4,0,0,Detached duplex,lekki,sale,1,1,0,0,0,0,1,1,1
90000000,5,0,0,Massionette house,lekki,sale,0,1,0,0,1,1,0,0,0
55000000,4,4,0,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
95000000,5,0,0,Massionette house,lekki,sale,0,1,0,0,1,1,0,0,0
115000000,5,0,0,Detached duplex,lekki,sale,0,1,0,0,1,1,0,0,0
47000000,4,0,0,Terraced duplex,lekki,sale,1,1,1,0,0,1,0,0,1
67000000,4,5,0,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
70000000,4,5,0,Detached duplex,lekki,sale,1,0,0,0,0,0,0,0,0
70000000,4,5,0,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
60000000,4,0,0,Semi detached duplex,lekki,sale,1,1,0,1,0,0,0,0,1
35000000,2,0,0,Flat / apartment,lekki,sale,0,1,0,0,0,0,0,0,0
45000000,4,5,0,Terraced duplex,lekki,sale,0,1,1,0,0,0,0,0,0
20000000,3,4,0,Terraced duplex,lekki,sale,0,1,1,0,0,0,0,0,0
45000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
80000000,5,4,4,Semi detached duplex,lekki,sale,1,0,0,0,0,0,1,0,0
43000000,4,4,5,Terraced duplex,lekki,sale,1,1,1,0,0,0,1,0,0
47000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
32500000,3,3,4,Terraced duplex,lekki,sale,0,1,0,0,0,0,0,1,1
120000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,1
38000000,4,5,5,Terraced duplex,lekki,sale,0,1,0,0,0,1,0,0,0
75000000,4,5,6,Detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
120000000,5,6,7,Semi detached duplex,lekki,sale,0,0,0,1,0,0,1,0,0
160000000,5,6,6,Terraced duplex,lekki,sale,1,1,0,0,0,0,1,0,0
55000000,4,5,5,Semi detached duplex,lekki,sale,1,1,0,0,0,0,0,0,0
120000000,6,6,7,Detached duplex,lekki,sale,0,1,0,1,0,0,1,0,1
40000000,3,3,4,Terraced duplex,lekki,sale,1,0,1,0,0,0,0,0,1
45000000,4,4,5,Semi detached duplex,lekki,sale,0,1,1,0,0,0,0,0,0
45000000,4,5,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
175000000,5,6,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
55000000,4,5,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
15862500,2,2,3,Flat / apartment,lekki,sale,0,0,0,0,0,0,0,0,0
58000000,1,1,1,Mini flat,lekki,sale,0,0,0,1,0,0,0,0,0
33000000,3,3,4,Terraced duplex,lekki,sale,0,0,0,0,0,1,1,0,0
60000000,4,4,4,Semi detached duplex,lekki,sale,1,1,0,1,0,0,1,0,0
70000000,5,5,6,Detached duplex,lekki,sale,0,0,0,1,0,0,1,0,0
55000000,4,5,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
36000000,2,3,3,Flat / apartment,lekki,sale,0,0,0,1,0,0,0,0,0
55000000,4,4,4,Semi detached bungalow,lekki,sale,1,1,0,0,1,1,0,0,0
110000000,5,6,6,Detached duplex,lekki,sale,1,1,0,0,0,0,1,0,0
90000000,5,6,6,Detached duplex,lekki,sale,1,1,0,0,0,0,1,0,0
33000000,5,5,6,Semi detached duplex,lekki,sale,1,1,1,0,0,0,1,0,0
55000000,4,4,5,Semi detached duplex,lekki,sale,1,1,0,0,0,1,1,0,0
48000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
80000000,4,4,5,Terraced duplex,lekki,sale,1,0,0,0,0,0,1,1,1
65000000,4,4,5,Terraced duplex,lekki,sale,1,1,0,0,0,0,0,0,0
160000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,0,1,0,1
44000000,4,4,5,Terraced duplex,lekki,sale,1,1,0,0,0,1,0,0,0
40000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,1,0,0,0
80000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
70000000,4,4,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,1,0,0
40000000,3,3,3,Terraced bungalow,lekki,sale,0,0,0,0,0,0,1,0,0
100000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
57000000,3,3,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
32000000,3,3,4,Terraced duplex,lekki,sale,0,1,1,0,0,0,0,0,0
70000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
39500000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,2,Detached duplex,lekki,sale,0,1,0,1,0,0,0,0,0
70000000,4,4,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
35000000,3,4,4,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
85000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
35000000,3,3,4,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,1,0,0,1,0,0
120000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
83000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
120000000,5,5,6,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
150000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
80000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
100000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,0,0,0,0
48000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
40000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
65000000,6,6,7,Terraced duplex,lekki,sale,0,0,0,1,0,0,0,0,0
60000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
39000000,4,4,5,Terraced bungalow,lekki,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
38000000,3,3,4,Mini flat,lekki,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,1,0,0,1,0,0
120000000,4,4,5,Semi detached bungalow,lekki,sale,0,0,0,0,0,0,0,0,0
110000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,0,1,0,0
120000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
100000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
165000000,5,5,6,Semi detached duplex,lekki,sale,0,1,0,0,0,1,1,0,1
130000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
120000000,4,3,4,Terraced duplex,lekki,sale,0,1,0,0,0,1,0,0,1
120000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
155000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,0,0,0,1
48000000,4,0,0,Semi detached duplex,lekki,sale,0,1,0,0,0,0,1,0,0
35000000,3,3,4,Flat / apartment,lekki,sale,0,0,0,0,0,0,1,0,0
47000000,2,2,3,Flat / apartment,lekki,sale,0,0,0,0,0,1,0,0,1
78000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,0,1,0,0
65000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
130000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,1,1
55000000,4,4,5,Semi detached duplex,lekki,sale,1,0,0,0,0,0,1,0,0
120000000,4,4,4,Terraced duplex,lekki,sale,0,1,0,0,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
48000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
125000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,1
120000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,1
165000000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
80000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,5,Detached duplex,lekki,sale,1,0,0,0,0,0,1,0,0
90000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
68000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
120000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
80000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
105000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,0,1,0,0
130000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
130000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
105000000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
130000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
60000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
70000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,1,0,0,0,0,0,1,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,1,0,0,0,0,0,1,0,0
42000000,4,4,5,Terraced duplex,lekki,sale,1,0,0,0,0,0,1,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,4,4,5,Detached duplex,lekki,sale,0,1,0,1,0,0,0,0,0
60000000,4,4,5,Detached duplex,lekki,sale,0,1,0,1,0,0,0,0,0
47000000,3,4,4,Detached duplex,lekki,sale,1,0,0,1,0,0,0,0,0
85000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
85000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,1,0,0,1,1,1
55000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,1,1,1,0,1,1,0,0
90000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,0,0,0
56000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,1,0,0,1,1,1
145000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,0,0,1
48000000,4,4,5,Detached duplex,lekki,sale,0,0,1,1,0,1,1,0,0
65000000,3,5,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,1,1,0,0
55000000,4,0,0,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
64990000,5,5,6,Semi detached duplex,lekki,sale,1,1,1,0,0,0,1,0,0
35000000,3,3,4,Penthouse flat,lekki,sale,0,1,0,0,0,0,1,0,0
105000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,1
45000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,1,0,0,0,0,0
55000000,4,5,5,Semi detached duplex,lekki,sale,0,0,0,1,0,0,1,0,0
35000000,4,4,4,Semi detached duplex,lekki,sale,0,0,1,0,0,0,0,0,0
130000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
140000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
70000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,1,0,0,0
90000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
42000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
55000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
55000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,1
115000000,5,4,4,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
45000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
55000000,4,4,4,Detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
110000000,5,5,6,Detached duplex,lekki,sale,0,1,0,1,0,1,0,1,1
63000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
65000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
65000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
47000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
85000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
73000000,4,4,4,Detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
50000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
105000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
130000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
160000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
55000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
160000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
160000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
95000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
50000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
78000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
120000000,5,6,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
75000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
130000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
130000000,7,7,8,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
170000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
150000000,5,4,4,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,1
90000000,5,5,5,Detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
110000000,6,6,7,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,1,0
50000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
85000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
85000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
50000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
72000000,6,6,7,Detached duplex,lekki,sale,0,0,0,0,0,1,0,0,0
38000000,3,3,4,Blocks of flats,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,4,Detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
95000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,1,1,0,0
27000000,3,4,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,1,0,0
82000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
41000000,4,4,5,Terraced duplex,lekki,sale,1,1,0,0,1,1,0,0,0
128000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
65000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
28990000,5,6,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
52000000,4,4,5,Semi detached duplex,lekki,sale,1,1,1,0,0,1,1,0,0
65000000,4,2,4,Terraced duplex,lekki,sale,0,0,1,0,0,1,1,0,0
48000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
57000000,2,2,3,Penthouse flat,lekki,sale,0,0,0,0,0,1,0,1,1
80000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
85000000,4,4,6,Detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
150000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
48000000,4,4,6,Semi detached duplex,lekki,sale,0,0,1,0,0,1,0,0,0
75000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,1,0,0,0,0
43000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,1,0,0
59000000,4,6,6,Semi detached duplex,lekki,sale,1,1,0,0,0,0,1,0,0
115000000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,1,0,0
50000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
40000000,4,8,8,Terraced duplex,lekki,sale,1,1,0,1,0,1,0,0,0
80000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,1,0,0
41500000,4,5,5,Terraced duplex,lekki,sale,0,1,0,1,0,1,0,0,0
42000000,4,4,5,Terraced duplex,lekki,sale,1,1,0,0,0,0,0,0,0
30000000,3,3,3,Semi detached duplex,lekki,sale,1,1,1,0,0,0,1,0,0
45000000,3,3,3,Flat / apartment,lekki,sale,0,0,0,1,0,0,0,1,1
27000000,4,4,4,Detached bungalow,lekki,sale,0,0,0,0,0,0,0,0,0
80000000,5,5,5,Semi detached duplex,lekki,sale,1,0,0,1,0,0,1,0,0
41000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
60000000,4,5,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
100000000,5,6,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
52000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
150000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
110000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,1
65000000,4,4,5,Detached duplex,lekki,sale,1,1,0,0,1,1,0,0,0
40000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
125000000,4,4,5,Detached duplex,lekki,sale,0,0,0,1,0,0,1,0,0
80000000,5,6,6,Detached duplex,lekki,sale,0,1,1,0,0,0,0,0,0
120000000,5,5,6,Terraced duplex,lekki,sale,0,0,1,0,0,1,1,1,1
65000000,4,4,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
120000000,4,4,5,Terraced duplex,lekki,sale,0,1,0,0,0,0,0,0,0
58000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
120000000,5,10,10,Penthouse flat,lekki,sale,1,1,0,0,1,1,1,0,0
75000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
38000000,4,6,6,Terraced duplex,lekki,sale,0,0,0,0,0,1,1,0,0
60000000,4,6,6,Semi detached duplex,lekki,sale,1,0,0,1,0,0,1,0,0
110000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
110000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Semi detached duplex,lekki,sale,0,1,1,0,0,0,0,0,0
36000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
28000000,3,3,4,Flat / apartment,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
90000000,4,4,5,Flat / apartment,lekki,sale,0,0,0,1,0,0,0,0,0
45000000,2,0,0,Flat / apartment,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Flat / apartment,lekki,sale,1,0,0,0,0,0,0,0,0
175000000,5,6,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,4,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
75000000,4,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
52000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
65000000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
67891514,2,2,2,Flat / apartment,lekki,sale,0,1,0,0,0,0,0,1,1
46000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,0,0,0,0
45000000,4,4,4,Detached duplex,lekki,sale,0,1,0,1,0,0,1,0,0
45000000,4,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
115000000,5,6,6,Detached duplex,lekki,sale,0,0,0,0,0,0,1,0,1
170000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Semi detached duplex,lekki,sale,0,1,1,1,0,0,1,0,0
48000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,1,0,1,0,0,0
100000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
107000000,4,4,5,Detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
65000000,3,3,4,Flat / apartment,lekki,sale,1,1,0,0,0,0,0,1,1
80000000,5,5,5,Detached duplex,lekki,sale,1,1,0,0,0,1,0,0,0
100000000,5,5,6,Detached duplex,lekki,sale,1,1,0,0,0,1,1,0,0
75000000,5,5,6,Detached duplex,lekki,sale,1,1,0,0,0,1,0,0,0
20000000,3,3,3,Detached bungalow,lekki,sale,0,0,0,1,0,0,0,0,0
59000000,4,4,3,Semi detached duplex,lekki,sale,1,1,1,1,0,0,1,0,0
40000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
25000000,2,3,3,Blocks of flats,lekki,sale,0,0,0,0,0,0,0,0,0
140000000,4,3,3,Detached duplex,lekki,sale,1,0,0,1,0,1,1,1,0
33000000,3,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,1,1,0,0
75000000,4,4,5,Semi detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
70000000,5,5,5,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
40000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
30000000,3,4,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
37000000,5,6,6,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
15500000,2,2,2,Flat / apartment,lekki,sale,0,0,0,0,0,0,0,0,0
50000000,4,3,3,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
105000000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
28000000,3,4,4,Detached bungalow,lekki,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Detached duplex,lekki,sale,1,1,0,1,0,1,0,0,0
79500000,5,5,6,Detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
50000000,5,5,6,Detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
90000000,4,4,5,Semi detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
12560000,1,1,1,Semi detached duplex,lekki,sale,0,0,0,0,0,0,0,0,0
26990000,3,3,4,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
28990000,4,4,5,Massionette house,lekki,sale,0,0,0,0,0,0,0,0,0
57990000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
22990000,3,3,4,Massionette house,lekki,sale,0,0,0,0,0,0,0,0,0
33000000,5,5,6,Semi detached duplex,lekki,sale,0,0,0,0,0,0,1,0,0
22990000,2,2,3,Mini flat,lekki,sale,0,0,0,0,0,0,0,0,0
47000000,4,4,5,Massionette house,lekki,sale,0,0,0,0,0,0,0,0,0
14990000,2,2,3,Mini flat,lekki,sale,0,0,0,0,0,0,0,0,0
85000000,5,5,6,Terraced duplex,lekki,sale,0,1,0,0,0,1,0,0,0
100000000,6,6,7,Detached duplex,lekki,sale,0,1,0,0,0,1,0,0,0
155000000,5,5,6,Detached duplex,lekki,sale,0,0,0,1,0,0,0,0,0
59000000,4,6,6,Semi detached duplex,lekki,sale,1,1,0,0,0,0,1,0,0
70000000,4,5,5,Terraced duplex,lekki,sale,0,0,0,1,0,0,1,0,0
43000000,4,4,5,Terraced duplex,lekki,sale,0,0,0,0,0,0,0,0,0
